CustomerID,LastPurchase,FirstPurchase,Frequency,Monetary,TotalItems,Recency,AvgOrderValue,PurchaseSpan
C12154,2023-07-01 18:00:00,2022-01-08 11:00:00,4,435.12,67,184,108.78,539
C12155,2023-09-02 18:00:00,2022-01-22 15:00:00,8,477.83,113,121,59.73,588
C12156,2022-09-19 08:00:00,2022-01-05 09:00:00,2,138.72,33,469,69.36,256
C12157,2022-01-22 20:00:00,2022-01-22 08:00:00,1,410.81,49,709,410.81,0
C12158,2023-10-28 14:00:00,2022-01-07 08:00:00,11,626.39,141,65,56.94,659
C12159,2023-12-27 16:00:00,2022-01-06 19:00:00,21,1744.86,216,5,83.09,719
C12160,2023-11-06 13:00:00,2022-01-25 08:00:00,29,5400.79,844,56,186.23,650
C12161,2023-09-28 20:00:00,2022-02-06 10:00:00,11,1724.73,280,95,156.79,599
C12162,2022-01-23 12:00:00,2022-01-23 09:00:00,1,63.14,14,708,63.14,0
C12163,2023-11-30 20:00:00,2022-02-07 08:00:00,15,3144.69,496,32,209.65,661
C12164,2022-04-26 19:00:00,2022-04-26 08:00:00,1,151.76,32,615,151.76,0
C12165,2023-12-14 18:00:00,2022-07-27 15:00:00,5,410.35,88,18,82.07,505
C12166,2023-10-14 20:00:00,2022-02-23 10:00:00,9,1480.17,264,79,164.46,598
C12168,2022-04-04 15:00:00,2022-04-04 15:00:00,1,22.65,3,637,22.65,0
C12169,2023-09-04 10:00:00,2022-02-10 09:00:00,12,1801.15,336,119,150.1,571
C12170,2023-10-29 10:00:00,2022-02-20 20:00:00,5,124.03,54,64,24.81,615
C12171,2023-12-01 17:00:00,2022-01-30 18:00:00,10,800.04,106,31,80.0,669
C12172,2023-09-18 13:00:00,2022-03-05 14:00:00,11,1130.12,216,105,102.74,561
C12174,2023-10-15 19:00:00,2022-02-16 10:00:00,20,2622.92,493,78,131.15,606
C12175,2023-09-20 20:00:00,2022-02-14 09:00:00,13,1410.21,238,103,108.48,583
C12176,2023-11-08 20:00:00,2022-02-05 10:00:00,9,584.03,123,54,64.89,641
C12177,2022-01-20 11:00:00,2022-01-20 11:00:00,1,26.16,6,711,26.16,0
C12178,2022-01-04 15:00:00,2022-01-04 12:00:00,1,18.96,8,727,18.96,0
C12179,2023-12-18 17:00:00,2022-01-01 20:00:00,34,3074.09,584,14,90.41,715
C12180,2023-02-11 19:00:00,2022-04-05 08:00:00,2,265.97,36,324,132.99,312
C12181,2023-11-16 09:00:00,2022-02-24 10:00:00,11,496.34,83,46,45.12,629
C12182,2023-03-10 10:00:00,2022-06-26 12:00:00,4,404.38,38,297,101.1,256
C12183,2023-07-16 11:00:00,2022-09-29 11:00:00,2,344.34,49,169,172.17,290
C12185,2022-01-01 11:00:00,2022-01-01 11:00:00,1,59.0,10,730,59.0,0
C12186,2023-09-02 20:00:00,2023-02-05 09:00:00,2,333.31,66,121,166.66,209
C12187,2023-09-22 20:00:00,2022-07-07 09:00:00,6,982.67,149,101,163.78,442
C12188,2023-05-03 20:00:00,2022-04-20 10:00:00,4,352.19,94,243,88.05,378
C12189,2023-09-23 19:00:00,2022-02-10 08:00:00,13,1382.95,300,100,106.38,590
C12190,2023-05-30 15:00:00,2023-05-30 15:00:00,1,14.63,11,216,14.63,0
C12191,2023-08-25 17:00:00,2022-01-01 10:00:00,9,1144.32,178,129,127.15,601
C12192,2023-06-28 15:00:00,2022-01-07 14:00:00,4,184.92,42,187,46.23,537
C12193,2023-08-16 20:00:00,2022-01-29 10:00:00,11,1528.29,257,138,138.94,564
C12194,2023-11-26 16:00:00,2022-04-06 12:00:00,8,577.79,115,36,72.22,599
C12195,2022-04-22 17:00:00,2022-04-22 08:00:00,1,165.05,20,619,165.05,0
C12196,2023-12-28 20:00:00,2022-02-12 08:00:00,23,3132.21,489,4,136.18,684
C12197,2023-04-30 17:00:00,2022-03-21 17:00:00,6,1326.03,138,246,221.0,405
C12198,2023-10-25 16:00:00,2022-05-02 12:00:00,9,637.2,143,68,70.8,541
C12199,2023-11-29 16:00:00,2022-01-04 12:00:00,39,3248.4,590,33,83.29,694
C12200,2023-10-29 12:00:00,2022-01-02 08:00:00,37,5171.31,724,64,139.77,665
C12201,2023-08-05 17:00:00,2022-01-18 11:00:00,10,1284.83,165,149,128.48,564
C12203,2023-06-26 20:00:00,2022-01-02 12:00:00,7,417.53,103,189,59.65,540
C12204,2022-05-21 15:00:00,2022-05-21 12:00:00,1,45.66,16,590,45.66,0
C12205,2023-06-24 18:00:00,2022-03-10 13:00:00,3,852.62,41,191,284.21,471
C12206,2023-05-13 13:00:00,2022-01-01 08:00:00,12,2864.52,350,233,238.71,497
C12207,2023-02-05 12:00:00,2023-02-05 08:00:00,1,92.31,21,330,92.31,0
C12208,2023-02-28 20:00:00,2022-01-02 09:00:00,4,423.34,85,307,105.84,422
C12209,2023-09-19 19:00:00,2022-10-01 09:00:00,4,257.32,35,104,64.33,353
C12210,2023-11-16 17:00:00,2022-04-20 11:00:00,13,1286.6,247,46,98.97,575
C12211,2023-10-04 19:00:00,2022-01-15 19:00:00,13,3411.97,309,89,262.46,627
C12212,2022-03-08 10:00:00,2022-03-08 08:00:00,1,31.91,9,664,31.91,0
C12213,2022-02-13 19:00:00,2022-02-13 09:00:00,1,182.68,30,687,182.68,0
C12214,2022-03-14 18:00:00,2022-03-14 18:00:00,1,85.65,3,658,85.65,0
C12215,2023-09-26 11:00:00,2022-04-29 10:00:00,14,2681.08,190,97,191.51,515
C12216,2023-09-02 19:00:00,2023-09-02 14:00:00,1,93.9,12,121,93.9,0
C12217,2023-08-08 15:00:00,2022-01-20 10:00:00,11,604.35,107,146,54.94,565
C12218,2023-06-11 15:00:00,2022-01-13 08:00:00,8,899.43,133,204,112.43,514
C12219,2023-08-12 20:00:00,2022-01-17 09:00:00,10,1242.99,230,142,124.3,572
C12220,2023-09-01 19:00:00,2022-10-19 09:00:00,3,198.28,30,122,66.09,317
C12221,2023-09-18 18:00:00,2022-02-02 18:00:00,5,576.83,91,105,115.37,593
C12222,2023-10-19 20:00:00,2022-01-16 13:00:00,15,1787.78,326,74,119.19,641
C12224,2023-10-05 18:00:00,2022-03-03 11:00:00,6,1187.88,127,88,197.98,581
C12225,2023-09-20 09:00:00,2022-01-01 12:00:00,31,3193.77,385,103,103.02,626
C12226,2023-11-06 12:00:00,2022-01-01 08:00:00,31,2370.7,323,56,76.47,674
C12227,2022-02-12 16:00:00,2022-02-12 09:00:00,1,81.57,26,688,81.57,0
C12228,2023-08-29 17:00:00,2022-09-11 09:00:00,5,693.84,132,125,138.77,352
C12229,2023-09-27 15:00:00,2022-01-19 11:00:00,9,903.37,164,96,100.37,616
C12231,2022-03-27 15:00:00,2022-02-11 08:00:00,2,75.03,17,645,37.52,44
C12232,2023-09-07 15:00:00,2022-01-27 09:00:00,12,694.9,105,116,57.91,588
C12233,2023-02-20 20:00:00,2022-02-06 09:00:00,4,76.95,18,315,19.24,379
C12234,2023-02-18 19:00:00,2022-09-17 20:00:00,2,283.58,25,317,141.79,153
C12235,2022-02-03 16:00:00,2022-02-03 16:00:00,1,62.48,11,697,62.48,0
C12236,2023-11-19 15:00:00,2022-02-20 09:00:00,9,1272.31,209,43,141.37,637
C12237,2022-03-01 19:00:00,2022-03-01 08:00:00,1,114.7,25,671,114.7,0
C12238,2023-06-08 20:00:00,2022-09-02 08:00:00,2,318.99,52,207,159.5,279
C12239,2023-08-11 09:00:00,2022-05-29 16:00:00,9,557.46,45,143,61.94,438
C12240,2023-10-04 19:00:00,2022-01-20 13:00:00,11,1691.66,237,89,153.79,622
C12241,2023-12-06 20:00:00,2022-01-09 09:00:00,32,4467.28,681,26,139.6,696
C12242,2023-12-19 16:00:00,2022-01-06 08:00:00,19,2386.2,386,13,125.59,712
C12243,2023-02-28 18:00:00,2022-01-04 11:00:00,5,218.37,52,307,43.67,420
C12244,2023-11-12 08:00:00,2022-01-05 14:00:00,38,2546.25,472,50,67.01,675
C12245,2023-11-06 17:00:00,2022-01-29 13:00:00,8,1304.07,165,56,163.01,646
C12247,2023-09-28 18:00:00,2022-01-05 10:00:00,21,1360.84,240,95,64.8,631
C12249,2023-12-07 08:00:00,2022-01-12 12:00:00,9,970.13,166,25,107.79,693
C12250,2023-11-23 19:00:00,2022-01-14 17:00:00,15,1486.01,258,39,99.07,678
C12251,2023-10-04 12:00:00,2022-04-11 14:00:00,7,1647.75,200,89,235.39,540
C12252,2023-09-23 17:00:00,2022-02-05 16:00:00,12,1291.13,219,100,107.59,595
C12253,2023-10-16 10:00:00,2022-01-10 08:00:00,38,3008.64,481,77,79.17,644
C12254,2023-09-02 19:00:00,2022-12-11 11:00:00,2,219.11,22,121,109.56,265
C12256,2023-09-26 15:00:00,2022-01-02 15:00:00,8,727.41,128,97,90.93,632
C12257,2023-01-01 18:00:00,2022-05-24 10:00:00,2,156.21,33,365,78.1,222
C12258,2023-02-15 20:00:00,2022-06-01 17:00:00,2,19.61,7,320,9.8,259
C12259,2022-04-11 17:00:00,2022-04-11 09:00:00,1,119.26,25,630,119.26,0
C12260,2023-05-25 19:00:00,2022-01-03 08:00:00,5,214.2,74,221,42.84,507
C12261,2023-06-22 11:00:00,2022-01-22 15:00:00,7,681.19,89,193,97.31,515
C12262,2023-06-28 15:00:00,2022-06-07 08:00:00,4,154.58,32,187,38.64,386
C12264,2022-04-07 20:00:00,2022-04-07 20:00:00,1,5.96,4,634,5.96,0
C12265,2023-11-08 14:00:00,2022-04-06 15:00:00,11,1745.26,236,54,158.66,580
C12266,2023-02-14 20:00:00,2022-02-20 14:00:00,3,216.81,52,321,72.27,359
C12267,2022-05-27 15:00:00,2022-05-27 08:00:00,1,161.26,18,584,161.26,0
C12268,2022-01-07 14:00:00,2022-01-07 14:00:00,1,86.5,10,724,86.5,0
C12269,2022-05-02 19:00:00,2022-05-02 08:00:00,1,196.97,37,609,196.97,0
C12270,2023-03-07 11:00:00,2022-03-29 16:00:00,4,414.82,40,300,103.7,342
C12271,2023-10-21 16:00:00,2022-06-25 14:00:00,10,648.66,137,72,64.87,483
C12272,2022-08-30 20:00:00,2022-07-17 11:00:00,2,217.72,48,489,108.86,44
C12273,2023-05-06 18:00:00,2022-05-27 08:00:00,2,167.93,34,240,83.96,344
C12274,2023-11-21 09:00:00,2022-01-18 09:00:00,33,4087.47,395,41,123.86,672
C12275,2023-07-13 18:00:00,2022-03-14 08:00:00,5,311.72,45,172,62.34,486
C12276,2022-08-05 09:00:00,2022-08-05 09:00:00,1,47.3,10,514,47.3,0
C12277,2022-12-24 18:00:00,2022-01-19 10:00:00,4,513.24,81,373,128.31,339
C12278,2022-07-16 18:00:00,2022-03-13 16:00:00,2,351.33,33,534,175.66,125
C12279,2023-06-26 16:00:00,2022-01-08 16:00:00,4,272.24,77,189,68.06,534
C12280,2022-02-06 10:00:00,2022-02-06 10:00:00,1,48.29,11,694,48.29,0
C12281,2023-12-28 20:00:00,2022-01-01 11:00:00,51,6733.35,1114,4,132.03,726
C12282,2023-06-18 19:00:00,2022-10-02 08:00:00,6,563.61,104,197,93.94,259
C12283,2023-09-02 17:00:00,2022-09-09 18:00:00,3,194.17,32,121,64.72,357
C12284,2023-05-29 12:00:00,2022-02-23 17:00:00,9,358.83,87,217,39.87,459
C12285,2023-09-14 16:00:00,2022-01-26 15:00:00,3,145.36,26,109,48.45,596
C12286,2023-07-07 14:00:00,2022-06-28 13:00:00,3,245.19,31,178,81.73,374
C12287,2023-11-29 12:00:00,2022-01-01 09:00:00,24,1279.19,209,33,53.3,697
C12288,2022-08-05 15:00:00,2022-05-24 16:00:00,2,101.47,8,514,50.74,72
C12289,2023-07-05 20:00:00,2022-03-24 08:00:00,5,1061.65,116,180,212.33,468
C12290,2023-10-13 19:00:00,2022-01-03 13:00:00,7,462.94,55,80,66.13,648
C12291,2022-06-25 13:00:00,2022-01-26 18:00:00,2,220.73,23,555,110.36,149
C12293,2022-09-06 17:00:00,2022-02-04 16:00:00,7,905.47,180,482,129.35,214
C12294,2022-06-24 19:00:00,2022-01-08 08:00:00,4,514.0,100,556,128.5,167
C12295,2023-09-19 18:00:00,2022-01-12 08:00:00,10,1719.63,197,104,171.96,615
C12296,2022-05-24 18:00:00,2022-05-24 09:00:00,1,177.24,32,587,177.24,0
C12297,2023-09-22 19:00:00,2022-03-02 17:00:00,3,472.34,79,101,157.45,569
C12298,2023-04-20 15:00:00,2022-05-14 08:00:00,4,141.85,42,256,35.46,341
C12300,2023-11-29 19:00:00,2022-01-16 13:00:00,8,882.65,183,33,110.33,682
C12301,2022-03-30 12:00:00,2022-03-30 12:00:00,1,53.64,9,642,53.64,0
C12302,2023-12-08 19:00:00,2022-01-19 09:00:00,10,1215.9,268,24,121.59,688
C12303,2023-07-22 20:00:00,2022-10-22 16:00:00,3,195.81,29,163,65.27,273
C12304,2023-08-10 12:00:00,2022-04-04 15:00:00,7,263.26,72,144,37.61,492
C12306,2022-01-09 15:00:00,2022-01-09 15:00:00,1,87.6,12,722,87.6,0
C12307,2023-01-29 16:00:00,2022-05-27 13:00:00,3,561.18,62,337,187.06,247
C12308,2023-06-01 16:00:00,2022-03-09 09:00:00,3,674.36,104,214,224.79,449
C12309,2023-01-31 15:00:00,2022-03-23 08:00:00,2,173.71,33,335,86.85,314
C12310,2022-03-26 19:00:00,2022-02-05 10:00:00,2,200.32,23,646,100.16,49
C12311,2023-09-19 10:00:00,2022-04-17 08:00:00,10,1590.52,252,104,159.05,520
C12312,2023-07-03 13:00:00,2022-02-21 10:00:00,6,1107.71,159,182,184.62,497
C12313,2023-05-05 14:00:00,2022-08-03 14:00:00,4,170.22,49,241,42.56,275
C12314,2023-09-26 12:00:00,2022-03-21 12:00:00,4,326.06,53,97,81.52,554
C12315,2023-07-08 16:00:00,2022-02-23 11:00:00,5,633.09,102,177,126.62,500
C12316,2023-12-04 17:00:00,2022-01-05 09:00:00,12,1645.95,293,28,137.16,698
C12317,2023-11-14 15:00:00,2022-01-10 12:00:00,22,3210.98,582,48,145.95,673
C12318,2022-01-08 18:00:00,2022-01-08 16:00:00,1,15.12,10,723,15.12,0
C12319,2023-12-17 20:00:00,2022-03-18 12:00:00,18,2061.7,398,15,114.54,639
C12320,2023-01-16 19:00:00,2022-01-26 08:00:00,2,576.46,123,350,288.23,355
C12321,2022-01-04 11:00:00,2022-01-04 11:00:00,1,62.48,11,727,62.48,0
C12322,2023-10-07 16:00:00,2022-02-08 09:00:00,12,930.24,174,86,77.52,606
C12323,2023-10-12 11:00:00,2023-01-08 16:00:00,6,606.92,60,81,101.15,276
C12324,2023-07-09 15:00:00,2022-01-30 15:00:00,3,145.87,30,176,48.62,525
C12325,2022-01-07 20:00:00,2022-01-07 12:00:00,1,147.53,23,724,147.53,0
C12326,2023-09-28 10:00:00,2022-01-13 08:00:00,4,188.34,35,95,47.08,623
C12328,2023-11-09 15:00:00,2022-01-07 09:00:00,41,5769.35,789,53,140.72,671
C12329,2023-06-28 19:00:00,2023-04-08 11:00:00,3,361.78,83,187,120.59,81
C12330,2023-09-17 19:00:00,2022-03-18 09:00:00,3,498.96,80,106,166.32,548
C12331,2022-05-10 16:00:00,2022-01-13 14:00:00,2,291.66,24,601,145.83,117
C12332,2023-11-20 20:00:00,2022-04-01 08:00:00,13,2241.12,259,42,172.39,598
C12333,2022-05-28 20:00:00,2022-05-28 09:00:00,1,172.54,18,583,172.54,0
C12334,2023-03-07 19:00:00,2022-03-03 18:00:00,3,125.5,18,300,41.83,369
C12335,2023-10-05 09:00:00,2022-01-27 15:00:00,7,713.08,75,88,101.87,615
C12336,2023-11-13 19:00:00,2022-02-22 10:00:00,15,792.57,122,49,52.84,629
C12337,2022-01-08 20:00:00,2022-01-08 09:00:00,1,494.94,44,723,494.94,0
C12338,2023-12-21 14:00:00,2022-02-04 09:00:00,14,1570.33,297,11,112.17,685
C12339,2023-04-09 16:00:00,2022-01-19 09:00:00,6,417.1,79,267,69.52,445
C12340,2022-05-29 20:00:00,2022-01-14 08:00:00,5,725.08,34,582,145.02,135
C12341,2022-05-26 19:00:00,2022-05-26 09:00:00,1,99.51,12,585,99.51,0
C12342,2023-04-03 15:00:00,2022-01-14 09:00:00,7,308.38,65,273,44.05,444
C12343,2022-11-21 19:00:00,2022-08-01 09:00:00,2,350.1,42,406,175.05,112
C12344,2023-10-20 11:00:00,2022-01-27 09:00:00,5,545.96,93,73,109.19,631
C12345,2023-02-04 19:00:00,2022-01-26 15:00:00,4,644.22,87,331,161.06,374
C12346,2023-09-20 19:00:00,2023-02-17 19:00:00,3,403.84,32,103,134.61,215
C12347,2022-03-11 16:00:00,2022-03-11 10:00:00,1,123.38,22,661,123.38,0
C12348,2022-02-02 18:00:00,2022-02-02 18:00:00,1,12.8,5,698,12.8,0
C12349,2023-12-18 14:00:00,2022-01-12 08:00:00,46,7949.08,1203,14,172.81,705
C12350,2023-09-14 16:00:00,2023-07-25 14:00:00,2,104.22,27,109,52.11,51
C12351,2023-10-15 11:00:00,2022-01-06 15:00:00,28,1428.1,241,78,51.0,646
C12352,2023-08-23 19:00:00,2022-10-19 09:00:00,2,384.41,90,131,192.2,308
C12353,2023-12-31 16:00:00,2022-03-10 16:00:00,11,994.95,152,1,90.45,661
C12354,2023-09-04 19:00:00,2022-05-13 12:00:00,3,398.75,45,119,132.92,479
C12355,2023-09-10 19:00:00,2022-07-27 08:00:00,8,480.35,120,113,60.04,410
C12356,2023-03-15 14:00:00,2022-08-16 08:00:00,3,184.8,45,292,61.6,211
C12357,2023-08-14 15:00:00,2022-03-26 09:00:00,7,775.26,76,140,110.75,506
C12358,2023-01-11 16:00:00,2022-06-18 14:00:00,4,622.97,103,355,155.74,207
C12359,2023-06-17 13:00:00,2022-01-29 08:00:00,10,1710.75,248,198,171.08,504
C12360,2023-12-24 18:00:00,2022-01-07 08:00:00,12,374.52,109,8,31.21,716
C12361,2022-09-29 18:00:00,2022-01-07 09:00:00,2,58.55,17,459,29.28,265
C12362,2023-11-19 18:00:00,2022-06-21 12:00:00,5,651.54,91,43,130.31,516
C12363,2023-05-23 20:00:00,2022-01-15 14:00:00,5,741.46,124,223,148.29,493
C12364,2023-06-18 15:00:00,2022-01-13 09:00:00,5,782.02,112,197,156.4,521
C12365,2023-10-23 16:00:00,2022-01-27 08:00:00,14,3116.69,352,70,222.62,634
C12366,2023-10-21 18:00:00,2022-01-19 17:00:00,14,831.07,117,72,59.36,640
C12367,2023-08-19 14:00:00,2022-08-01 17:00:00,6,462.03,87,135,77.01,382
C12368,2022-03-02 13:00:00,2022-03-02 13:00:00,1,23.2,10,670,23.2,0
C12369,2023-02-06 18:00:00,2023-01-26 11:00:00,2,53.89,19,329,26.94,11
C12370,2022-09-14 16:00:00,2022-05-24 10:00:00,2,19.01,7,474,9.5,113
C12371,2023-07-16 20:00:00,2023-07-16 19:00:00,1,71.31,9,169,71.31,0
C12372,2023-11-10 16:00:00,2022-02-04 12:00:00,13,810.75,210,52,62.37,644
C12373,2023-12-08 08:00:00,2022-01-05 11:00:00,12,681.92,124,24,56.83,701
C12374,2023-01-07 19:00:00,2022-02-21 08:00:00,4,724.13,98,359,181.03,320
C12375,2023-11-18 12:00:00,2022-03-04 18:00:00,18,1291.39,224,44,71.74,623
C12376,2023-05-30 15:00:00,2022-04-28 11:00:00,5,469.01,89,216,93.8,397
C12377,2023-10-20 16:00:00,2022-03-17 10:00:00,7,900.2,127,73,128.6,582
C12378,2023-07-22 15:00:00,2022-02-10 11:00:00,9,1075.8,183,163,119.53,527
C12379,2022-04-15 14:00:00,2022-04-15 08:00:00,1,30.6,8,626,30.6,0
C12380,2023-10-22 18:00:00,2022-01-22 19:00:00,36,4164.76,717,71,115.69,637
C12381,2023-07-19 10:00:00,2023-07-19 09:00:00,1,27.9,12,166,27.9,0
C12382,2023-11-24 20:00:00,2022-02-28 10:00:00,14,1643.62,204,38,117.4,634
C12383,2022-03-09 13:00:00,2022-03-09 11:00:00,1,52.0,13,663,52.0,0
C12384,2023-11-04 20:00:00,2022-01-14 09:00:00,27,5442.3,702,58,201.57,659
C12385,2023-12-30 18:00:00,2022-02-18 17:00:00,9,991.99,123,2,110.22,680
C12386,2023-07-21 20:00:00,2022-09-30 10:00:00,2,719.3,80,164,359.65,294
C12387,2023-09-11 13:00:00,2022-04-14 16:00:00,4,205.59,34,112,51.4,514
C12388,2023-10-18 13:00:00,2022-06-19 20:00:00,11,905.56,204,75,82.32,485
C12389,2023-09-18 19:00:00,2022-03-13 12:00:00,7,1050.44,172,105,150.06,554
C12390,2023-06-20 10:00:00,2022-02-26 13:00:00,9,591.22,112,195,65.69,478
C12391,2023-09-11 09:00:00,2022-02-18 08:00:00,5,352.52,59,112,70.5,570
C12392,2023-10-27 18:00:00,2022-04-13 11:00:00,9,626.47,100,66,69.61,562
C12393,2023-10-07 20:00:00,2022-01-07 12:00:00,10,2270.9,318,86,227.09,638
C12394,2023-11-24 15:00:00,2022-02-17 10:00:00,7,447.3,111,38,63.9,645
C12395,2023-11-25 17:00:00,2022-03-05 09:00:00,10,2275.1,295,37,227.51,630
C12396,2023-08-11 19:00:00,2022-05-07 09:00:00,3,245.97,69,143,81.99,461
C12398,2023-08-01 10:00:00,2022-09-18 08:00:00,2,234.92,34,153,117.46,317
C12399,2023-11-14 15:00:00,2022-01-08 20:00:00,22,1485.05,197,48,67.5,674
C12400,2023-10-10 19:00:00,2022-01-13 10:00:00,15,690.68,140,83,46.05,635
C12401,2022-01-07 12:00:00,2022-01-07 12:00:00,1,27.0,5,724,27.0,0
C12402,2023-12-11 13:00:00,2022-03-11 19:00:00,12,686.13,112,21,57.18,639
C12403,2023-11-11 17:00:00,2022-01-02 08:00:00,40,6313.99,1164,51,157.85,678
C12404,2023-09-11 20:00:00,2022-04-01 08:00:00,3,320.91,57,112,106.97,528
C12405,2023-07-31 20:00:00,2023-04-07 14:00:00,3,146.2,22,154,48.73,115
C12407,2023-07-31 19:00:00,2022-02-26 19:00:00,9,543.03,64,154,60.34,520
C12408,2023-10-24 11:00:00,2022-01-14 19:00:00,47,6596.54,1047,69,140.35,647
C12410,2023-09-11 09:00:00,2022-01-19 09:00:00,13,1155.66,171,112,88.9,600
C12411,2022-10-06 14:00:00,2022-10-06 08:00:00,1,74.17,15,452,74.17,0
C12412,2023-05-26 20:00:00,2022-01-07 08:00:00,4,707.59,100,220,176.9,504
C12413,2023-09-09 16:00:00,2022-02-24 17:00:00,4,285.19,45,114,71.3,561
C12414,2023-11-24 19:00:00,2022-02-24 12:00:00,6,1047.3,99,38,174.55,638
C12415,2023-10-27 17:00:00,2022-10-18 19:00:00,8,681.09,124,66,85.14,373
C12416,2022-09-24 18:00:00,2022-09-24 17:00:00,1,44.57,13,464,44.57,0
C12417,2022-02-20 19:00:00,2022-02-20 10:00:00,1,129.95,31,680,129.95,0
C12418,2022-02-04 13:00:00,2022-02-04 13:00:00,1,232.65,9,696,232.65,0
C12419,2023-09-16 19:00:00,2022-01-14 09:00:00,16,1627.48,293,107,101.72,610
C12420,2023-10-15 16:00:00,2022-01-10 08:00:00,12,959.1,229,78,79.92,643
C12421,2022-06-16 19:00:00,2022-02-01 09:00:00,2,556.71,103,564,278.36,135
C12422,2023-08-02 19:00:00,2022-01-03 13:00:00,3,91.59,17,152,30.53,576
C12423,2022-03-30 18:00:00,2022-03-30 12:00:00,1,115.36,19,642,115.36,0
C12424,2023-07-28 20:00:00,2022-04-19 08:00:00,9,578.57,115,157,64.29,465
C12425,2023-09-26 20:00:00,2022-05-05 11:00:00,4,387.15,71,97,96.79,509
C12426,2023-04-18 16:00:00,2022-08-14 08:00:00,2,401.33,72,258,200.66,247
C12427,2023-09-11 17:00:00,2022-04-23 08:00:00,3,523.17,69,112,174.39,506
C12428,2023-08-04 20:00:00,2022-01-21 13:00:00,12,967.44,189,150,80.62,560
C12429,2023-09-06 17:00:00,2022-01-20 12:00:00,24,4420.85,723,117,184.2,594
C12430,2022-10-30 11:00:00,2022-04-20 13:00:00,2,94.62,15,428,47.31,192
C12431,2023-11-15 20:00:00,2022-01-25 14:00:00,5,473.49,98,47,94.7,659
C12432,2023-10-31 18:00:00,2022-02-08 09:00:00,13,2774.78,440,62,213.44,630
C12433,2022-05-27 20:00:00,2022-05-27 10:00:00,1,24.12,12,584,24.12,0
C12434,2023-11-23 20:00:00,2022-01-26 12:00:00,6,713.84,112,39,118.97,666
C12435,2022-02-26 15:00:00,2022-02-26 12:00:00,1,33.85,15,674,33.85,0
C12436,2023-08-03 15:00:00,2022-04-09 10:00:00,9,382.33,75,151,42.48,481
C12437,2023-07-04 17:00:00,2023-04-02 08:00:00,2,85.76,36,181,42.88,93
C12438,2022-01-18 20:00:00,2022-01-18 12:00:00,1,83.28,23,713,83.28,0
C12439,2023-11-24 11:00:00,2022-01-03 10:00:00,30,1644.07,394,38,54.8,690
C12440,2023-10-22 17:00:00,2022-01-10 11:00:00,29,3761.21,600,71,129.7,650
C12441,2023-10-16 19:00:00,2022-03-24 12:00:00,13,2026.93,337,77,155.92,571
C12442,2023-10-30 17:00:00,2022-01-04 12:00:00,28,3366.83,615,63,120.24,664
C12443,2023-08-03 18:00:00,2023-02-07 11:00:00,2,109.24,27,151,54.62,177
C12445,2023-07-06 19:00:00,2022-03-06 12:00:00,6,555.91,136,179,92.65,487
C12446,2023-07-29 10:00:00,2022-01-20 08:00:00,12,1355.98,203,156,113.0,555
C12447,2023-09-20 15:00:00,2022-01-06 17:00:00,8,490.11,66,103,61.26,621
C12448,2023-06-25 11:00:00,2022-08-01 11:00:00,5,252.17,61,190,50.43,328
C12449,2023-10-06 17:00:00,2022-01-10 09:00:00,35,2560.27,385,87,73.15,634
C12450,2023-07-31 19:00:00,2022-01-25 08:00:00,6,923.63,104,154,153.94,552
C12451,2022-10-31 12:00:00,2022-03-29 08:00:00,3,667.46,84,427,222.49,216
C12452,2023-05-14 20:00:00,2022-04-17 08:00:00,4,1187.43,172,232,296.86,392
C12453,2023-12-05 17:00:00,2022-01-04 09:00:00,15,2209.16,425,27,147.28,700
C12454,2023-09-17 20:00:00,2022-02-15 10:00:00,4,477.88,78,106,119.47,579
C12455,2023-12-07 19:00:00,2022-01-07 12:00:00,31,1844.19,302,25,59.49,699
C12456,2023-04-04 16:00:00,2022-02-24 08:00:00,4,487.13,105,272,121.78,404
C12457,2022-01-23 13:00:00,2022-01-23 13:00:00,1,18.72,3,708,18.72,0
C12458,2023-02-23 19:00:00,2023-01-19 08:00:00,2,208.27,35,312,104.14,35
C12459,2023-11-28 12:00:00,2022-01-26 13:00:00,35,3070.42,557,34,87.73,670
C12460,2023-10-29 12:00:00,2022-04-26 09:00:00,8,581.37,122,64,72.67,551
C12461,2023-09-25 19:00:00,2022-05-18 14:00:00,4,449.65,51,98,112.41,495
C12462,2023-10-24 17:00:00,2022-01-13 14:00:00,10,1883.47,198,69,188.35,649
C12463,2023-10-17 17:00:00,2022-05-09 12:00:00,9,1305.25,265,76,145.03,526
C12464,2023-09-30 16:00:00,2022-02-07 12:00:00,32,3919.67,526,93,122.49,600
C12465,2023-10-10 19:00:00,2022-02-16 11:00:00,5,756.59,120,83,151.32,601
C12466,2023-09-14 19:00:00,2022-01-27 19:00:00,5,1044.32,132,109,208.86,595
C12467,2023-08-18 11:00:00,2023-02-28 11:00:00,3,83.52,20,136,27.84,171
C12468,2023-07-21 15:00:00,2023-01-22 12:00:00,3,65.8,23,164,21.93,180
C12469,2023-04-14 17:00:00,2022-01-03 14:00:00,13,571.98,119,262,44.0,466
C12470,2022-06-19 13:00:00,2022-02-18 10:00:00,2,201.05,47,561,100.52,121
C12471,2022-01-18 18:00:00,2022-01-18 18:00:00,1,16.44,3,713,16.44,0
C12475,2023-05-30 20:00:00,2022-05-10 08:00:00,4,424.04,92,216,106.01,385
