CustomerID,Frequency,Monetary,AvgOrderValue,PurchaseSpan,TotalItems,DaysSinceFirst,PurchaseRate,churned,Country_France,Country_Germany,Country_Netherlands,Country_Other,Country_United Kingdom,churn_probability,risk_level
C12118,18,573.3,31.85,645,128,696,0.7747,0,False,False,False,False,True,0.0001,Low
C12119,5,330.69,66.14,368,63,613,0.2443,1,False,False,False,False,True,0.999,High
C12120,13,1060.19,81.55,576,172,695,0.5603,1,False,False,False,True,False,0.9977,High
C12121,10,737.23,73.72,671,128,719,0.4167,0,False,False,False,False,True,0.0002,Low
C12122,19,1847.38,97.23,642,339,700,0.8131,0,False,False,False,True,False,0.0001,Low
C12123,1,20.26,20.26,0,7,678,0.0442,1,False,False,False,False,True,1.0,High
C12124,1,26.51,26.51,0,19,728,0.0412,1,False,False,False,False,True,1.0,High
C12125,5,514.28,102.86,336,76,510,0.2935,1,False,False,False,False,True,0.9908,High
C12126,1,135.46,135.46,0,11,643,0.0466,1,False,False,False,False,True,1.0,High
C12127,7,552.08,78.87,578,133,638,0.3286,0,False,False,False,False,True,0.0134,Low
C12128,1,51.8,51.8,0,12,571,0.0524,1,False,False,False,False,True,1.0,High
C12129,6,899.96,149.99,445,156,539,0.3333,1,True,False,False,False,False,0.8924,High
C12131,1,8.69,8.69,0,1,703,0.0426,1,False,False,False,False,True,1.0,High
C12132,2,157.2,78.6,300,23,553,0.1083,1,False,False,False,False,True,0.9999,High
C12133,1,33.77,33.77,0,11,695,0.0431,1,False,False,False,True,False,1.0,High
C12134,2,48.96,24.48,270,11,475,0.1261,1,False,False,False,False,True,0.9999,High
C12135,13,1332.77,102.52,541,249,684,0.5693,1,False,False,False,False,True,0.9973,High
C12136,12,786.05,65.5,571,81,663,0.5422,1,False,True,False,False,False,0.8973,High
C12137,4,292.25,73.06,493,55,617,0.1942,1,False,False,False,False,True,0.9976,High
C12138,13,1391.71,107.05,526,198,560,0.6952,0,False,False,False,True,False,0.0048,Low
C12139,3,325.21,108.4,379,49,632,0.1422,1,False,False,False,False,True,1.0,High
C12141,8,699.15,87.39,667,164,719,0.3333,0,False,False,False,False,True,0.0004,Low
C12142,2,334.75,167.38,393,56,570,0.1051,1,False,False,False,False,True,0.9999,High
C12145,2,187.19,93.6,99,34,685,0.0875,1,False,False,False,False,True,1.0,High
C12146,3,424.42,141.47,472,70,641,0.1402,1,False,False,False,False,True,0.9999,High
C12147,1,82.35,82.35,0,18,713,0.042,1,False,False,False,False,True,1.0,High
C12148,4,373.35,93.34,462,42,661,0.1813,1,False,False,False,False,True,0.9993,High
C12149,9,1060.59,117.84,669,210,729,0.3699,0,False,False,False,False,True,0.0004,Low
C12150,4,781.06,195.26,613,131,705,0.17,1,False,False,False,False,True,0.9849,High
C12151,6,494.38,82.4,527,67,633,0.2839,1,False,False,False,False,True,0.9881,High
C12152,13,696.73,53.59,710,137,714,0.5455,0,False,False,False,False,True,0.0003,Low
C12153,4,236.64,59.16,527,50,637,0.1881,1,False,False,False,False,True,0.9965,High
C12154,4,435.12,108.78,539,67,722,0.166,1,False,False,False,False,True,1.0,High
C12155,8,477.83,59.73,588,113,708,0.3385,1,False,False,False,False,True,0.998,High
C12156,2,138.72,69.36,256,33,725,0.0826,1,False,False,False,False,True,1.0,High
C12157,1,410.81,410.81,0,49,708,0.0423,1,False,False,False,False,True,1.0,High
C12158,11,626.39,56.94,659,141,723,0.4558,0,False,False,False,False,True,0.0003,Low
C12159,21,1744.86,83.09,719,216,724,0.869,0,False,False,False,False,True,0.0003,Low
C12160,29,5400.79,186.23,650,844,705,1.2323,0,False,False,False,False,True,0.0001,Low
C12161,11,1724.73,156.79,599,280,693,0.4755,1,False,False,False,False,True,0.9628,High
C12162,1,63.14,63.14,0,14,707,0.0424,1,False,False,False,False,True,1.0,High
C12163,15,3144.69,209.65,661,496,692,0.6494,0,False,False,False,False,True,0.0001,Low
C12164,1,151.76,151.76,0,32,614,0.0488,1,False,False,False,False,True,1.0,High
C12165,5,410.35,82.07,505,88,522,0.2868,0,False,False,False,False,True,0.0066,Low
C12166,9,1480.17,164.46,598,264,676,0.3988,0,False,False,False,False,True,0.0128,Low
C12168,1,22.65,22.65,0,3,636,0.0471,1,False,False,False,True,False,1.0,High
C12169,12,1801.15,150.1,571,336,689,0.5217,1,False,False,False,True,False,0.9947,High
C12170,5,124.03,24.81,615,54,679,0.2206,0,False,False,False,False,True,0.0042,Low
C12171,10,800.04,80.0,669,106,700,0.428,0,False,False,False,False,True,0.0002,Low
C12172,11,1130.12,102.74,561,216,666,0.4948,1,False,False,False,False,True,0.9307,High
C12174,20,2622.92,131.15,606,493,683,0.8772,0,False,False,False,False,True,0.006,Low
C12175,13,1410.21,108.48,583,238,685,0.5685,1,False,False,False,False,True,0.9793,High
C12176,9,584.03,64.89,641,123,694,0.3885,0,False,False,False,True,False,0.0001,Low
C12177,1,26.16,26.16,0,6,710,0.0422,1,False,False,False,False,True,1.0,High
C12178,1,18.96,18.96,0,8,726,0.0413,1,False,False,False,True,False,1.0,High
C12179,34,3074.09,90.41,715,584,729,1.3973,0,False,False,False,True,False,0.0002,Low
C12180,2,265.97,132.99,312,36,635,0.0943,1,False,False,False,False,True,1.0,High
C12181,11,496.34,45.12,629,83,675,0.4882,0,False,False,False,False,True,0.0022,Low
C12182,4,404.38,101.1,256,38,553,0.2166,1,True,False,False,False,False,0.9997,High
C12183,2,344.34,172.17,290,49,458,0.1307,1,False,False,False,False,True,0.9996,High
C12185,1,59.0,59.0,0,10,729,0.0411,1,False,False,False,False,True,1.0,High
C12186,2,333.31,166.66,209,66,329,0.1818,1,False,False,False,False,True,0.9993,High
C12187,6,982.67,163.78,442,149,542,0.3315,1,False,False,False,False,True,0.9419,High
C12188,4,352.19,88.05,378,94,620,0.1932,1,False,False,False,False,True,0.9996,High
C12189,13,1382.95,106.38,590,300,689,0.5652,1,False,True,False,False,False,0.9774,High
C12190,1,14.63,14.63,0,11,215,0.1389,1,False,False,False,True,False,0.9998,High
C12191,9,1144.32,127.15,601,178,729,0.3699,1,True,False,False,False,False,0.9995,High
C12192,4,184.92,46.23,537,42,723,0.1657,1,False,False,False,False,True,1.0,High
C12193,11,1528.29,138.94,564,257,701,0.4701,1,False,False,False,False,True,0.997,High
C12194,8,577.79,72.22,599,115,634,0.378,0,False,False,False,False,True,0.0013,Low
C12195,1,165.05,165.05,0,20,618,0.0485,1,False,False,False,True,False,1.0,High
C12196,23,3132.21,136.18,684,489,687,1.0029,0,False,False,False,False,True,0.0001,Low
C12197,6,1326.03,221.0,405,138,650,0.2765,1,False,False,False,False,True,0.9997,High
C12198,9,637.2,70.8,541,143,608,0.4433,0,False,False,False,False,True,0.0175,Low
C12199,39,3248.4,83.29,694,590,726,1.6094,0,False,False,False,False,True,0.0002,Low
C12200,37,5171.31,139.77,665,724,728,1.5226,0,False,False,False,False,True,0.0001,Low
C12201,10,1284.83,128.48,564,165,712,0.4208,1,False,False,False,False,True,0.9991,High
C12203,7,417.53,59.65,540,103,728,0.2881,1,False,False,False,True,False,0.9998,High
C12204,1,45.66,45.66,0,16,589,0.0508,1,True,False,False,False,False,1.0,High
C12205,3,852.62,284.21,471,41,661,0.136,1,False,False,False,False,True,0.9998,High
C12206,12,2864.52,238.71,497,350,729,0.4932,1,False,False,False,False,True,0.9998,High
C12207,1,92.31,92.31,0,21,329,0.0909,1,False,False,False,False,True,0.9998,High
C12208,4,423.34,105.84,422,85,728,0.1646,1,False,False,False,False,True,1.0,High
C12209,4,257.32,64.33,353,35,456,0.2626,1,True,False,False,False,False,0.7829,High
C12210,13,1286.6,98.97,575,247,620,0.628,0,False,False,False,False,True,0.0054,Low
C12211,13,3411.97,262.46,627,309,715,0.5447,0,False,False,False,False,True,0.0232,Low
C12212,1,31.91,31.91,0,9,663,0.0452,1,True,False,False,False,False,1.0,High
C12213,1,182.68,182.68,0,30,686,0.0437,1,False,False,False,False,True,1.0,High
C12214,1,85.65,85.65,0,3,657,0.0456,1,False,True,False,False,False,1.0,High
C12215,14,2681.08,191.51,515,190,611,0.6863,1,False,False,False,False,True,0.943,High
C12216,1,93.9,93.9,0,12,120,0.2479,1,False,False,False,True,False,0.9987,High
C12217,11,604.35,54.94,565,107,710,0.4641,1,False,False,False,False,True,0.9978,High
C12218,8,899.43,112.43,514,133,717,0.3343,1,False,False,False,False,True,0.9998,High
C12219,10,1242.99,124.3,572,230,713,0.4202,1,False,False,False,False,True,0.9992,High
C12220,3,198.28,66.09,317,30,438,0.205,1,False,False,False,False,True,0.9982,High
C12221,5,576.83,115.37,593,91,697,0.2149,1,True,False,False,False,False,0.9968,High
C12222,15,1787.78,119.19,641,326,714,0.6294,0,False,False,False,False,True,0.0002,Low
C12224,6,1187.88,197.98,581,127,668,0.2691,0,False,True,False,False,False,0.0845,Low
C12225,31,3193.77,103.02,626,385,729,1.274,1,False,False,False,False,True,0.9967,High
C12226,31,2370.7,76.47,674,323,729,1.274,0,False,False,False,False,True,0.0002,Low
C12227,1,81.57,81.57,0,26,687,0.0436,1,False,False,True,False,False,1.0,High
C12228,5,693.84,138.77,352,132,476,0.3145,1,False,False,True,False,False,0.9637,High
C12229,9,903.37,100.37,616,164,711,0.3792,1,False,False,False,False,True,0.9901,High
C12231,2,75.03,37.52,44,17,688,0.0871,1,False,False,False,False,True,1.0,High
C12232,12,694.9,57.91,588,105,703,0.5114,1,False,False,False,False,True,0.9938,High
C12233,4,76.95,19.24,379,18,693,0.1729,1,False,False,False,False,True,0.9999,High
C12234,2,283.58,141.79,153,25,470,0.1274,1,False,False,False,False,True,0.9999,High
C12235,1,62.48,62.48,0,11,696,0.043,1,False,False,False,False,True,1.0,High
C12236,9,1272.31,141.37,637,209,679,0.3971,0,False,False,False,False,True,0.0001,Low
C12237,1,114.7,114.7,0,25,670,0.0447,1,False,True,False,False,False,1.0,High
C12238,2,318.99,159.5,279,52,485,0.1235,1,False,False,False,False,True,0.9998,High
C12239,9,557.46,61.94,438,45,581,0.4639,1,False,False,False,False,True,0.9633,High
C12240,11,1691.66,153.79,622,237,710,0.4641,0,False,False,False,False,True,0.0378,Low
C12241,32,4467.28,139.6,696,681,721,1.3296,0,False,False,False,False,True,0.0002,Low
C12242,19,2386.2,125.59,712,386,724,0.7862,0,False,False,False,True,False,0.0003,Low
C12243,5,218.37,43.67,420,52,726,0.2063,1,False,False,False,False,True,1.0,High
C12244,38,2546.25,67.01,675,472,725,1.5702,0,False,False,False,False,True,0.0002,Low
C12245,8,1304.07,163.01,646,165,701,0.3419,0,False,False,False,False,True,0.0002,Low
C12247,21,1360.84,64.8,631,240,725,0.8678,1,False,False,False,False,True,0.9943,High
C12249,9,970.13,107.79,693,166,718,0.3755,0,False,False,False,False,True,0.0003,Low
C12250,15,1486.01,99.07,678,258,716,0.6276,0,False,False,False,False,True,0.0002,Low
C12251,7,1647.75,235.39,540,200,629,0.3333,0,False,False,False,False,True,0.0442,Low
C12252,12,1291.13,107.59,595,219,694,0.518,1,False,False,False,True,False,0.9747,High
C12253,38,3008.64,79.17,644,481,720,1.5811,0,False,False,True,False,False,0.0002,Low
C12254,2,219.11,109.56,265,22,385,0.1554,1,True,False,False,False,False,0.9995,High
C12256,8,727.41,90.93,632,128,728,0.3292,1,False,False,False,True,False,0.9958,High
C12257,2,156.21,78.1,222,33,586,0.1022,1,False,True,False,False,False,1.0,High
C12258,2,19.61,9.8,259,7,578,0.1036,1,False,False,False,True,False,0.9999,High
C12259,1,119.26,119.26,0,25,629,0.0476,1,False,False,False,True,False,1.0,High
C12260,5,214.2,42.84,507,74,727,0.206,1,False,False,False,False,True,0.9999,High
C12261,7,681.19,97.31,515,89,708,0.2962,1,False,False,False,False,True,0.9997,High
C12262,4,154.58,38.64,386,32,572,0.2094,1,False,False,False,False,True,0.9995,High
C12264,1,5.96,5.96,0,4,633,0.0473,1,False,False,False,False,True,1.0,High
C12265,11,1745.26,158.66,580,236,634,0.5197,0,False,False,False,False,True,0.0139,Low
C12266,3,216.81,72.27,359,52,679,0.1324,1,False,False,False,True,False,1.0,High
C12267,1,161.26,161.26,0,18,583,0.0514,1,False,False,False,False,True,0.9999,High
C12268,1,86.5,86.5,0,10,723,0.0414,1,False,False,False,True,False,1.0,High
C12269,1,196.97,196.97,0,37,608,0.0493,1,False,False,False,True,False,1.0,High
C12270,4,414.82,103.7,342,40,642,0.1866,1,False,False,False,False,True,0.9999,High
C12271,10,648.66,64.87,483,137,554,0.5405,0,False,False,False,True,False,0.0099,Low
C12272,2,217.72,108.86,44,48,532,0.1126,1,False,False,False,False,True,1.0,High
C12273,2,167.93,83.96,344,34,583,0.1027,1,True,False,False,False,False,0.9999,High
C12274,33,4087.47,123.86,672,395,712,1.3885,0,False,False,False,False,True,0.0001,Low
C12275,5,311.72,62.34,486,45,657,0.228,1,False,False,False,False,True,0.9972,High
C12276,1,47.3,47.3,0,10,513,0.0584,1,False,False,False,False,True,0.9999,High
C12277,4,513.24,128.31,339,81,711,0.1685,1,False,False,False,True,False,1.0,High
C12278,2,351.33,175.66,125,33,658,0.091,1,False,False,False,True,False,1.0,High
C12279,4,272.24,68.06,534,77,722,0.166,1,False,False,False,False,True,1.0,High
C12280,1,48.29,48.29,0,11,693,0.0432,1,False,False,False,False,True,1.0,High
C12281,51,6733.35,132.03,726,1114,729,2.0959,0,False,False,False,False,True,0.0002,Low
C12282,6,563.61,93.94,259,104,455,0.3947,1,False,False,False,False,True,0.9129,High
C12283,3,194.17,64.72,357,32,478,0.1879,1,False,False,False,False,True,0.9974,High
C12284,9,358.83,39.87,459,87,676,0.3988,1,False,False,False,False,True,0.9994,High
C12285,3,145.36,48.45,596,26,704,0.1277,1,False,False,False,False,True,0.9996,High
C12286,3,245.19,81.73,374,31,551,0.163,1,False,False,False,False,True,0.9999,High
C12287,24,1279.19,53.3,697,209,729,0.9863,0,False,False,False,False,True,0.0003,Low
C12288,2,101.47,50.74,72,8,586,0.1022,1,False,False,False,False,True,1.0,High
C12289,5,1061.65,212.33,468,116,647,0.2315,1,False,False,False,False,True,0.9991,High
C12290,7,462.94,66.13,648,55,727,0.2885,0,False,False,False,False,True,0.0003,Low
C12291,2,220.73,110.36,149,23,704,0.0851,1,False,False,False,False,True,1.0,High
C12293,7,905.47,129.35,214,180,695,0.3017,1,False,False,False,False,True,1.0,High
C12294,4,514.0,128.5,167,100,722,0.166,1,False,False,False,True,False,1.0,High
C12295,10,1719.63,171.96,615,197,718,0.4172,1,False,False,False,True,False,0.997,High
C12296,1,177.24,177.24,0,32,586,0.0511,1,False,False,False,False,True,1.0,High
C12297,3,472.34,157.45,569,79,669,0.1343,1,False,False,False,False,True,0.9878,High
C12298,4,141.85,35.46,341,42,596,0.201,1,False,False,False,False,True,0.9998,High
C12300,8,882.65,110.33,682,183,714,0.3357,0,False,False,False,False,True,0.0004,Low
C12301,1,53.64,53.64,0,9,641,0.0467,1,False,False,False,True,False,1.0,High
C12302,10,1215.9,121.59,688,268,711,0.4213,0,False,False,False,False,True,0.0002,Low
C12303,3,195.81,65.27,273,29,435,0.2064,1,False,False,False,False,True,0.9991,High
C12304,7,263.26,37.61,492,72,636,0.3297,1,False,False,False,False,True,0.9973,High
C12306,1,87.6,87.6,0,12,721,0.0416,1,False,False,False,False,True,1.0,High
C12307,3,561.18,187.06,247,62,583,0.1541,1,False,False,False,False,True,0.9999,High
C12308,3,674.36,224.79,449,104,662,0.1357,1,False,False,False,True,False,0.9999,High
C12309,2,173.71,86.85,314,33,648,0.0924,1,False,False,False,False,True,1.0,High
C12310,2,200.32,100.16,49,23,694,0.0863,1,False,False,False,False,True,1.0,High
C12311,10,1590.52,159.05,520,252,623,0.4808,1,False,False,False,False,True,0.9439,High
C12312,6,1107.71,184.62,497,159,678,0.2651,1,False,False,False,False,True,0.9994,High
C12313,4,170.22,42.56,275,49,515,0.2326,1,False,False,False,False,True,0.9961,High
C12314,4,326.06,81.52,554,53,650,0.1843,1,False,False,False,True,False,0.9941,High
C12315,5,633.09,126.62,500,102,676,0.2216,1,False,False,False,False,True,0.9994,High
C12316,12,1645.95,137.16,698,293,725,0.4959,0,False,False,False,False,True,0.0003,Low
C12317,22,3210.98,145.95,673,582,720,0.9154,0,False,False,False,False,True,0.0002,Low
C12318,1,15.12,15.12,0,10,722,0.0415,1,False,False,False,False,True,1.0,High
C12319,18,2061.7,114.54,639,398,653,0.8257,0,False,False,False,False,True,0.0001,Low
C12320,2,576.46,288.23,355,123,704,0.0851,1,False,False,False,True,False,1.0,High
C12321,1,62.48,62.48,0,11,726,0.0413,1,False,False,False,False,True,1.0,High
C12322,12,930.24,77.52,606,174,691,0.5202,0,False,False,False,False,True,0.0641,Low
C12323,6,606.92,101.15,276,60,357,0.5028,0,False,False,False,False,True,0.7805,High
C12324,3,145.87,48.62,525,30,700,0.1284,1,True,False,False,False,False,0.9998,High
C12325,1,147.53,147.53,0,23,723,0.0414,1,False,False,False,False,True,1.0,High
C12326,4,188.34,47.08,623,35,717,0.1671,1,False,False,False,False,True,0.9942,High
C12328,41,5769.35,140.72,671,789,723,1.6989,0,False,False,False,False,True,0.0001,Low
C12329,3,361.78,120.59,81,83,267,0.3358,1,False,False,False,False,True,0.9967,High
C12330,3,498.96,166.32,548,80,653,0.1376,1,False,False,False,False,True,0.9994,High
C12331,2,291.66,145.83,117,24,717,0.0836,1,False,False,False,False,True,1.0,High
C12332,13,2241.12,172.39,598,259,639,0.6094,0,False,False,True,False,False,0.0029,Low
C12333,1,172.54,172.54,0,18,582,0.0515,1,False,False,False,False,True,0.9999,High
C12334,3,125.5,41.83,369,18,668,0.1345,1,False,False,False,False,True,0.9999,High
C12335,7,713.08,101.87,615,75,703,0.2983,0,False,False,False,False,True,0.0392,Low
C12336,15,792.57,52.84,629,122,677,0.6637,0,True,False,False,False,False,0.002,Low
C12337,1,494.94,494.94,0,44,722,0.0415,1,False,False,False,True,False,1.0,High
C12338,14,1570.33,112.17,685,297,695,0.6034,0,False,False,False,False,True,0.0001,Low
C12339,6,417.1,69.52,445,79,711,0.2528,1,False,False,False,False,True,1.0,High
C12340,5,725.08,145.02,135,34,716,0.2092,1,False,False,False,True,False,1.0,High
C12341,1,99.51,99.51,0,12,584,0.0513,1,False,False,False,False,True,1.0,High
C12342,7,308.38,44.05,444,65,716,0.2929,1,False,False,False,False,True,1.0,High
C12343,2,350.1,175.05,112,42,517,0.1158,1,False,False,False,False,True,0.9999,High
C12344,5,545.96,109.19,631,93,703,0.2131,0,False,False,False,False,True,0.0031,Low
C12345,4,644.22,161.06,374,87,704,0.1702,1,False,False,False,True,False,1.0,High
C12346,3,403.84,134.61,215,32,317,0.283,1,False,False,False,False,True,0.9919,High
C12347,1,123.38,123.38,0,22,660,0.0454,1,True,False,False,False,False,1.0,High
C12348,1,12.8,12.8,0,5,697,0.043,1,False,False,False,False,True,1.0,High
C12349,46,7949.08,172.81,705,1203,718,1.9193,0,False,False,False,False,True,0.0001,Low
C12350,2,104.22,52.11,51,27,159,0.375,1,False,False,False,True,False,0.9976,High
C12351,28,1428.1,51.0,646,241,724,1.1586,0,False,False,False,False,True,0.0002,Low
C12352,2,384.41,192.2,308,90,438,0.1367,1,False,False,False,False,True,0.9975,High
C12353,11,994.95,90.45,661,152,661,0.4985,0,False,False,True,False,False,0.0001,Low
C12354,3,398.75,132.92,479,45,597,0.1505,1,False,False,False,True,False,0.9993,High
C12355,8,480.35,60.04,410,120,522,0.4589,1,False,False,False,False,True,0.9539,High
C12356,3,184.8,61.6,211,45,502,0.1789,1,False,False,False,False,True,0.9998,High
C12357,7,775.26,110.75,506,76,645,0.3251,1,False,False,False,False,True,0.9945,High
C12358,4,622.97,155.74,207,103,561,0.2135,1,False,False,False,True,False,0.9993,High
C12359,10,1710.75,171.08,504,248,701,0.4274,1,False,False,True,False,False,0.9996,High
C12360,12,374.52,31.21,716,109,723,0.4972,0,False,False,False,False,True,0.0003,Low
C12361,2,58.55,29.28,265,17,723,0.0829,1,False,False,False,False,True,1.0,High
C12362,5,651.54,130.31,516,91,558,0.2683,0,False,False,False,False,True,0.0181,Low
C12363,5,741.46,148.29,493,124,715,0.2095,1,True,False,False,False,False,0.9999,High
C12364,5,782.02,156.4,521,112,717,0.2089,1,False,False,True,False,False,0.9999,High
C12365,14,3116.69,222.62,634,352,703,0.5966,0,False,False,False,False,True,0.0011,Low
C12366,14,831.07,59.36,640,117,711,0.5899,0,False,False,False,False,True,0.0002,Low
C12367,6,462.03,77.01,382,87,517,0.3475,1,False,False,False,False,True,0.9937,High
